60,Annotated lecture slides for introducing patterns,Patterns.ppt,111,0,0,-1
571,Lab_005_OOA&amp;D of Puff to produce Classes,se386_Spr2005_Lab_005_Classes.doc,134,0,0,-1
572,Lab_006_Target System Questions,se386_Spr2005_Lab_006_TargetSystem.doc,134,0,0,-1
573,Example Project Report,se386_Spr2005_SampleProjectReport.doc,134,0,0,-1
574,Example Time Log,se386SampleTimeLog.xls,134,0,0,-1
575,Example Progress Report,se386_Spr2005_Example ProgressReport.doc,134,0,0,-1
576,UW-Plattevilles Course Syllabus for Software Maintenance class,se386Spr2005_Syllabus.doc,0,0,0,-1
577,List of course activities,se386Spr2005.html,134,0,0,-1
578,Lab_001_Structured Analysis,se386_Spr2005_Lab_001_StructAnalysis.doc,134,0,0,-1
579,Lab_002_Compile Puff,se386_Spr2005_Lab_002_CompilePuff.doc,134,0,0,-1
580,Lab_003_Dynamic Analysis using RECON3,se386_Spr2005_Lab_003_DynamicAnalysis_RECON3.doc,134,0,0,-1
581,Lab_004 Structured Analysis of PUFF,se386_Spr2005_Lab_004_StructAnalysis of PUFF.doc,134,0,0,-1
582,Lab_005_OOA&amp;D of Puff to produce Classes,se386_Spr2005_Lab_005_Classes.doc,134,0,0,-1
583,Lab_006_Target System Questions,se386_Spr2005_Lab_006_TargetSystem.doc,134,0,0,-1
584,Example Project Report,se386_Spr2005_SampleProjectReport.doc,134,0,0,-1
585,Example Time Log,se386SampleTimeLog.xls,134,0,0,-1
586,Example Progress Report,se386_Spr2005_Example ProgressReport.doc,134,0,0,-1
587,UW-Plattevilles Course Syllabus for Software Maintenance class,se386Spr2005_Syllabus.doc,0,0,0,-1
588,List of course activities,se386Spr2005.html,134,0,0,-1
589,Lab_001_Structured Analysis,se386_Spr2005_Lab_001_StructAnalysis.doc,134,0,0,-1
590,Lab_002_Compile Puff,se386_Spr2005_Lab_002_CompilePuff.doc,134,0,0,-1
591,Lab_003_Dynamic Analysis using RECON3,se386_Spr2005_Lab_003_DynamicAnalysis_RECON3.doc,134,0,0,-1
592,Lab_004 Structured Analysis of PUFF,se386_Spr2005_Lab_004_StructAnalysis of PUFF.doc,134,0,0,-1
593,Lab_005_OOA&amp;D of Puff to produce Classes,se386_Spr2005_Lab_005_Classes.doc,134,0,0,-1
594,Lab_006_Target System Questions,se386_Spr2005_Lab_006_TargetSystem.doc,134,0,0,-1
595,Example Project Report,se386_Spr2005_SampleProjectReport.doc,134,0,0,-1
596,Example Time Log,se386SampleTimeLog.xls,134,0,0,-1
597,Example Progress Report,se386_Spr2005_Example ProgressReport.doc,134,0,0,-1
598,UW-Plattevilles Course Syllabus for Software Maintenance class,se386Spr2005_Syllabus.doc,0,0,0,-1
599,List of course activities,se386Spr2005.html,134,0,0,-1
600,Lab_001_Structured Analysis,se386_Spr2005_Lab_001_StructAnalysis.doc,134,0,0,-1
601,Lab_002_Compile Puff,se386_Spr2005_Lab_002_CompilePuff.doc,134,0,0,-1
602,Lab_003_Dynamic Analysis using RECON3,se386_Spr2005_Lab_003_DynamicAnalysis_RECON3.doc,134,0,0,-1
603,Lab_004 Structured Analysis of PUFF,se386_Spr2005_Lab_004_StructAnalysis of PUFF.doc,134,0,0,-1
604,Lab_005_OOA&amp;D of Puff to produce Classes,se386_Spr2005_Lab_005_Classes.doc,134,0,0,-1
605,Lab_006_Target System Questions,se386_Spr2005_Lab_006_TargetSystem.doc,134,0,0,-1
606,Example Project Report,se386_Spr2005_SampleProjectReport.doc,134,0,0,-1
607,Example Time Log,se386SampleTimeLog.xls,134,0,0,-1
608,Example Progress Report,se386_Spr2005_Example ProgressReport.doc,134,0,0,-1
174,Lecture notes,SEprofession-lecture.pdf,110,0,0,-1
175,Ariane 5 Accident video,ariane.mov,110,0,0,-1
176,Ariane 5 Case Study Exercise,Ariane5exercise.doc,110,0,0,-1
177,Ariane 5 Case Study Exercise,Ariane5exercise.pdf,110,0,0,-1
178,Teaching tips,SEprofession-teaching.doc,110,0,0,-1
404,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
405,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
406,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
407,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
408,Problem solution,RequestEntrySolution.doc,158,0,0,-1
409,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
410,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
411,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
412,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
413,Problem solution,RequestEntrySolution.doc,158,0,0,-1
414,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
415,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
416,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
417,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
418,Problem solution,RequestEntrySolution.doc,158,0,0,-1
419,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
420,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
421,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
422,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
423,Problem solution,RequestEntrySolution.doc,158,0,0,-1
424,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
425,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
426,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
427,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
428,Problem solution,RequestEntrySolution.doc,158,0,0,-1
429,"Applying Use Case Templates (lecture notes, 18 slides)",UsingUseCaseTemplates v2.ppt,144,0,0,-1
430,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
431,Description of lab access problem,LabRequestEntry.doc,158,0,0,-1
432,Lab exercise guidance/instructor notes,LabRequestEntryNotes.doc,158,0,0,-1
433,Problem solution,RequestEntrySolution.doc,158,0,0,-1
509,Problem Statement,problem-statement.htm,149,0,0,-1
510,Solution 2.,solution2.doc,149,0,0,-1
511,Tips for Instructors,tips-for-instructor.doc,149,0,0,-1
512,Grading Criteria,grading_criterion.doc,149,0,0,-1
513,Problem Statement,problem-statement.htm,149,0,0,-1
514,Solution 2.,solution2.doc,149,0,0,-1
515,Tips for Instructors,tips-for-instructor.doc,149,0,0,-1
516,Grading Criteria,grading_criterion.doc,149,0,0,-1
520,Placeholder until we are ready to upload the full package of materials,overview.html,151,0,0,-1
521,test,test.txt,0,0,0,-1
524,"Use Case Refinement (lecture notes, 11 &quot;boards&quot;",Use Case Refinement Lecture Notes.doc,157,0,0,-1
525,Use case template,UseCaseTemplate-v1.doc,157,0,0,-1
526,Homework assigment (existing use case),HasAccessHomework.doc,157,0,0,-1
527,Solution to homework assignment (refined use case),HasAccessSolution.doc,157,0,0,-1
528,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
529,"Use Case Refinement (lecture notes, 11 &quot;boards&quot;",Use Case Refinement Lecture Notes.doc,157,0,0,-1
530,Use case template,UseCaseTemplate-v1.doc,157,0,0,-1
531,Homework assigment (existing use case),HasAccessHomework.doc,157,0,0,-1
532,Solution to homework assignment (refined use case),HasAccessSolution.doc,157,0,0,-1
533,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
193,Ariane 5 Accident video,ariane.mov,110,0,0,-1
194,Ariane 5 Case Study Exercise,Ariane5exercise.doc,110,0,0,-1
195,Ariane 5 Case Study Exercise,Ariane5exercise.pdf,110,0,0,-1
196,Teaching tips,SEprofession-teaching.doc,110,0,0,-1
203,Lecture Notes,UnitTesting-lecture.ppt,125,0,0,-1
204,Unit Test Planning Exercise,UnitTesting-exercise.doc,125,0,0,-1
205,KEY to Unit Test Planning Exercise,UnitTesting-exercise-key.doc,125,0,0,-1
206,Teaching Tips,Unit-Testing-teaching.doc,125,0,0,-1
239,Extreme Programming Notes &amp; Lab,XP.doc,129,0,0,-1
240,Exercise: Comparison of SEI CMM and XP,XPvsSEI.doc,129,0,0,-1
338,"Object-Oriented Design Principles and Patterns<br>Design exercise",DesignPrinciplesAndPatterns.ppt,139,0,0,-1
339,Design Problem - Two-player board game,Unit1-BoardGame.htm,139,0,0,-1
340,Design Problem - Automobile Maintenance and Diagnosis System,Unit1-AutoDiagnostic.htm,139,0,0,-1
341,Design Problem - Thrillian Messaging System,Unit1-Thrillian.htm,139,0,0,-1
342,Design Problem - Picture Archiving and Communication System,Unit1-PACS.htm,139,0,0,-1
362,Exercise #1: Baseline,SWmaintExercise1.htm,142,0,0,-1
363,Exercise #2: Enhancements,SWmaintExercise2.htm,142,0,0,-1
364,Exercise #3: Defect submission,SWmaintExercise3.htm,142,0,0,-1
365,Exercise #4: Defect Correction,SWmaintExercise4.htm,142,0,0,-1
366,Exercise #5: Assessment,SWmaintExercise5.htm,142,0,0,-1
367,Exercise #1: Baseline,SWmaintExercise1.htm,142,0,0,-1
368,Exercise #2: Enhancements,SWmaintExercise2.htm,142,0,0,-1
369,Exercise #3: Defect submission,SWmaintExercise3.htm,142,0,0,-1
370,Exercise #4: Defect Correction,SWmaintExercise4.htm,142,0,0,-1
371,Exercise #5: Assessment,SWmaintExercise5.htm,142,0,0,-1
372,Defect and Fault Maintenance Report - Linked from Exercise #3 description and also used in Exercise #4.,defect_and_maintenance_report_template.htm,142,0,0,-1
373,Exercise #1: Baseline,SWmaintExercise1.htm,142,0,0,-1
374,Exercise #2: Enhancements,SWmaintExercise2.htm,142,0,0,-1
375,Exercise #3: Defect submission,SWmaintExercise3.htm,142,0,0,-1
376,Exercise #4: Defect Correction,SWmaintExercise4.htm,142,0,0,-1
377,Exercise #5: Assessment,SWmaintExercise5.htm,142,0,0,-1
378,Defect and Fault Maintenance Report - Linked from Exercise #3 description and also used in Exercise #4.,defect_and_maintenance_report_template.htm,142,0,0,-1
489,,Assignment-2.tech.pdf,123,0,0,-1
490,,Assignment-2.tech-info.pdf,123,0,0,-1
491,,Assignment-2.tech.pdf,123,0,0,-1
492,,Assignment-2.tech-info.pdf,123,0,0,-1
214,UW-Plattevilles Course Syllabus for Software Maintenance class,se386Spr2005_Syllabus.doc,0,0,0,-1
289,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,135,0,0,-1
290,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,135,0,0,-1
291,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,135,0,0,-1
292,Grading rubric #1 filled in (as an example),write-fillin1.pdf,135,0,0,-1
293,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,135,0,0,-1
294,"Grading rubric #2, page 2",write-rubric2-p2.pdf,135,0,0,-1
295,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,135,0,0,-1
296,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,135,0,0,-1
297,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,135,0,0,-1
298,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,135,0,0,-1
299,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,135,0,0,-1
300,Grading rubric #1 filled in (as an example),write-fillin1.pdf,135,0,0,-1
301,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,135,0,0,-1
302,"Grading rubric #2, page 2",write-rubric2-p2.pdf,135,0,0,-1
303,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,135,0,0,-1
304,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,135,0,0,-1
305,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,135,0,0,-1
306,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,135,0,0,-1
307,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,135,0,0,-1
308,Grading rubric #1 filled in (as an example),write-fillin1.pdf,135,0,0,-1
309,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,135,0,0,-1
310,"Grading rubric #2, page 2",write-rubric2-p2.pdf,135,0,0,-1
311,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,135,0,0,-1
312,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,135,0,0,-1
313,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,135,0,0,-1
314,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,135,0,0,-1
315,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,135,0,0,-1
316,Grading rubric #1 filled in (as an example),write-fillin1.pdf,135,0,0,-1
317,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,135,0,0,-1
318,"Grading rubric #2, page 2",write-rubric2-p2.pdf,135,0,0,-1
319,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,135,0,0,-1
320,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,135,0,0,-1
321,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,135,0,0,-1
322,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,135,0,0,-1
323,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,135,0,0,-1
324,Grading rubric #1 filled in (as an example),write-fillin1.pdf,135,0,0,-1
325,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,135,0,0,-1
326,"Grading rubric #2, page 2",write-rubric2-p2.pdf,135,0,0,-1
327,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,135,0,0,-1
328,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,135,0,0,-1
329,,m1. FoundationPrograms.doc,136,0,0,-1
331,Student exercise (TBD),B&WBoxTestingStudentExercise.doc,137,0,0,-1
332,Lecture notes (TBD),B&WBoxTesting.ppt,137,0,0,-1
333,Teaching tips (TBD),B&WBoxTestingTeachingTips.doc,137,0,0,-1
334,Sample code modules (TBD),B&WBoxTestingSampleCodeModules.doc,137,0,0,-1
518,Placeholder until we are ready to upload the full package of materials,overview.html,151,0,0,-1
519,Placeholder until we are ready to upload the full package of materials,overview.html,151,0,0,-1
609,,Assignment-2.tech.pdf,123,0,0,-1
610,,Assignment-2.tech-info.pdf,123,0,0,-1
611,,Assignment-2.tech.pdf,123,0,0,-1
612,,Assignment-2.tech-info.pdf,123,0,0,-1
613,Questions,UseCaseQuestions.doc,162,0,0,-1
614,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
615,Questions,UseCaseQuestions.doc,162,0,0,-1
616,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
621,Questions,UseCaseQuestions.doc,162,0,0,-1
622,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
623,Questions,UseCaseQuestions.doc,162,0,0,-1
624,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
625,Questions,UseCaseQuestions.doc,162,0,0,-1
626,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
627,Questions,UseCaseQuestions.doc,162,0,0,-1
628,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
635,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
636,Description of lab access problem,LabRequestEntry_v2.doc,163,0,0,-1
637,Problem solution,RequestEntrySolution_v2.doc,163,0,0,-1
638,Lab exercise guidance/instructor notes,LabRequestEntryNotes_v2.doc,163,0,0,-1
639,Lecture Notes (23 slides),UsingUseCaseTemplates_v4.ppt,163,0,0,-1
640,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
641,Description of lab access problem,LabRequestEntry_v2.doc,163,0,0,-1
642,Problem solution,RequestEntrySolution_v2.doc,163,0,0,-1
643,Lab exercise guidance/instructor notes,LabRequestEntryNotes_v2.doc,163,0,0,-1
617,Questions,UseCaseQuestions.doc,162,0,0,-1
618,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
619,Questions,UseCaseQuestions.doc,162,0,0,-1
620,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
629,Questions,UseCaseQuestions.doc,162,0,0,-1
630,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
631,Questions,UseCaseQuestions.doc,162,0,0,-1
632,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
633,Questions,UseCaseQuestions.doc,162,0,0,-1
634,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
655,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
656,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
657,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
658,Homework Assignment,Homework_v2.doc,0,0,0,-1
659,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
660,Request Entry Use Case (starting point for homework),RequestEntryUseCase.doc,0,0,0,-1
661,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
662,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
663,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
664,Homework Assignment,Homework_v2.doc,0,0,0,-1
665,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
666,Request Entry Use Case (starting point for homework),RequestEntryUseCase.doc,0,0,0,-1
667,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
668,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
669,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
670,Homework Assignment,Homework_v2.doc,0,0,0,-1
671,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
672,Request Entry Use Case (starting point for homework),RequestEntryUseCase.doc,0,0,0,-1
673,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
674,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
675,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
676,Homework Assignment,Homework_v2.doc,0,0,0,-1
677,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
678,Request Entry Use Case (starting point for homework),RequestEntryUseCase.doc,0,0,0,-1
679,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
680,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
681,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
682,Homework Assignment,Homework_v2.doc,0,0,0,-1
683,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
684,Request Entry Use Case (starting point for homework),RequestEntryUseCase.doc,0,0,0,-1
685,Use case template,UseCaseTemplate-v1.doc,158,0,0,-1
686,Use Case Refinement Instructor Notes,UseCaseRefinement Instructor Notes.doc,157,0,0,-1
687,Use Case Refinement Lecture Notes (11 &quot;boards&quot;),Lecture_v2.doc,165,0,0,-1
688,A Homework Solution,HomeworkSolution_v2.doc,165,0,0,-1
689,Homework,Homework_v3.doc,165,0,0,-1
690,Questions,UseCaseQuestions.doc,162,0,0,-1
691,Answer key,UseCaseQuestionsKey.doc,162,0,0,-1
692,Assignment statement,Assignment Statement.html,167,0,0,-1
693,Problem description,Problem Description.html,167,0,0,-1
694,Grading approach,Grading Approach.html,167,0,0,-1
695,Teaching tips,Teaching Tips.html,167,0,0,-1
696,Solution 1 - freehand,file1.jpg,167,0,0,-1
697,Solution 1 - tool drawn,approach1.pdf,167,0,0,-1
698,Solution 1 - class responsibilities,Description1.html,167,0,0,-1
699,Solution 1 - evaluation,Evaluation1.html,167,0,0,-1
700,Soultion 2 - freehand,file2.jpg,167,0,0,-1
701,Solution 2 - class responsibilities,Description2.html,167,0,0,-1
702,Solution 3 - freehand,file3.jpg,167,0,0,-1
703,Assignment statement,Assignment Statement.html,167,0,0,-1
704,Problem description,Problem Description.html,167,0,0,-1
705,Grading approach,Grading Approach.html,167,0,0,-1
706,Teaching tips,Teaching Tips.html,167,0,0,-1
707,Solution 1 - freehand,file1.jpg,167,0,0,-1
708,Solution 1 - tool drawn,approach1.pdf,167,0,0,-1
709,Solution 1 - class responsibilities,Description1.html,167,0,0,-1
710,Solution 1 - evaluation,Evaluation1.html,167,0,0,-1
711,Soultion 2 - freehand,file2.jpg,167,0,0,-1
712,Solution 2 - class responsibilities,Description2.html,167,0,0,-1
713,Solution 3 - freehand,file3.jpg,167,0,0,-1
644,Lecture Notes (23 slides),UsingUseCaseTemplates_v4.ppt,163,0,0,-1
645,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
646,Description of lab access problem,LabRequestEntry_v2.doc,163,0,0,-1
647,Problem solution,RequestEntrySolution_v2.doc,163,0,0,-1
648,Lab exercise guidance/instructor notes,LabRequestEntryNotes_v2.doc,163,0,0,-1
649,Lecture Notes (23 slides),UsingUseCaseTemplates_v4.ppt,163,0,0,-1
650,Use Case Template,UseCaseTemplate-v1.doc,158,0,0,-1
651,Description of lab access problem,LabRequestEntry_v2.doc,163,0,0,-1
652,Problem solution,RequestEntrySolution_v2.doc,163,0,0,-1
653,Lab exercise guidance/instructor notes,LabRequestEntryNotes_v2.doc,163,0,0,-1
654,Lecture Notes (23 slides),UsingUseCaseTemplates_v4.ppt,163,0,0,-1
723,PSP scheduling exercise,PSP-schedule.doc,176,0,0,-1
724,PSP scheduling exercise sample solution,PSP-schedule-soln.doc,176,0,0,1
726,Module overview; read this file first,README-FIRST.html,177,0,0,-1
729,Lecture notes subdirectory (create from the zipped file),lecture-notes.zip,177,0,0,-1
727,Teaching notes; read this file second; explains how to adapt to module to a local setting,teaching-notes.html,177,0,0,-1
728,"Table that shows the sequence of lectures, quizzes, homeworks, and other materials (assumes that the directory structure has been set up as specified in README-FIRST.html)",schedule-long.html,177,0,0,-1
730,Quizzes subdirectory (create from the zipped file),quizzes.zip,177,0,0,-1
731,"Homeworks subdirectory (create from the zipped file); NOTE: Contains sample solutions, so access has been restricted to faculty",homework.zip,177,0,0,1
732,Extras subdirectory (create from the zipped file),extras.zip,177,0,0,-1
733,"The project assignment, which gives the report structure, instructions for production, and grading criteria.",project-report.html,178,0,0,-1
734,A template that students may use as the basis for their own HTML file.  They are required to submit a nicely laid out document with clean underlying HTML.,write-template.html,178,0,0,-1
735,"Grading rubric #1 (based on Word printmerge capabiltiy) -- grading of section 1 and section 4, layout issues, and writing issues",write-rubric1.pdf,178,0,0,-1
736,Grading rubric #1 filled in (as an example),write-fillin1.pdf,178,0,0,-1
737,"Grading rubric #2, page 1 (based on Word printmerge capability) -- grading of either section 2 or section 3 plus layout and writing issues directly related to that section",write-rubric2-p1.pdf,178,0,0,-1
738,"Grading rubric #2, page 2",write-rubric2-p2.pdf,178,0,0,-1
739,"Grading rubric #2, page 1 -- filled in (as an example)",write-fillin2-p1.pdf,178,0,0,-1
740,"Grading rubric #2, page 2 -- filled in (as an example)",write-fillin2-p2.pdf,178,0,0,-1
741,Lab instructions,observerlab.htm,189,0,0,-1
742,Source code to start lab,code.zip,189,0,0,-1
743,Grading rubric,Grade Sheet.doc,189,0,0,1
